genbank_acc,nic_location,query_index,mob,mob_subgroup,q-value,E-value
NC_010865,34664,31,V,2,9.44741808111389e-09,0.009035670549499069
NC_010865,126881,31,V,2,9.44741808111389e-09,0.007761763177887776
NC_010865,119652,50,F,u,9.44741808111389e-09,0.002568978015228826
NC_010865,93831,50,F,u,9.448444164299476e-09,0.004532735608469799
NC_010865,56986,64,Q,2,9.450045214154718e-09,0.006203837129572766
NC_010865,101348,71,Q,u,9.450252936495432e-09,0.00587706356108109
NC_018682,107666,20,Q,2,9.450252936495432e-09,0.0032483318295511827
NC_018682,225195,20,Q,2,9.450252936495432e-09,2.133341528919165e-53
NC_018682,156024,24,Q,2,9.450252936495432e-09,0.003777116564598239
NC_018682,10570,31,V,2,9.450252936495432e-09,0.009058585497582093
NC_018682,240973,50,F,u,9.451854712123818e-09,0.0009555653376387644
NC_018682,65193,50,F,u,9.453910190187296e-09,0.00014738741017050714
NC_018682,71673,50,F,u,9.453910190187296e-09,0.006884309513918244
NC_018682,10463,64,Q,2,9.455512760288677e-09,0.009402869045169323
NC_018682,46011,64,Q,2,9.456420923184229e-09,0.003084326801217443
NC_018682,63501,69,Q,u,9.456420923184229e-09,0.0015408500886308415
NC_018683,942576,13,P,5,9.456420923184229e-09,0.0008313049905197137
NC_018683,1224374,13,P,5,9.456420923184229e-09,0.008084634446188106
NC_018683,293929,13,P,5,9.456875508329929e-09,0.0044551300664599095
NC_018683,921687,20,Q,2,9.458697205311836e-09,0.00025713452213930516
NC_018683,549962,20,Q,2,9.458697205311836e-09,0.0020528649874189406
NC_018683,1394687,22,Q,2,9.458697205311836e-09,0.0016038375886341
NC_018683,174994,24,Q,2,9.458697205311836e-09,0.0032988334351492536
NC_018683,45192,24,Q,2,9.458697205311836e-09,0.004324743829303682
NC_018683,796634,25,Q,2,9.458697205311836e-09,7.202120571724823e-48
NC_018683,34831,27,Q,u,9.458697205311836e-09,0.008368746017437591
NC_018683,1049354,31,V,2,9.46030135418246e-09,8.627011712931891e-05
NC_018683,172375,31,V,2,9.46190580994356e-09,0.00016461158160499832
NC_018683,568941,31,V,2,9.463967381349113e-09,0.0007804775002944205
NC_018683,1353428,31,V,2,9.466487620758725e-09,2.048615185742176e-05
NC_018683,88848,31,V,2,9.466487620758725e-09,0.008110738280253542
NC_018683,1381045,35,C,1,9.466487620758725e-09,0.000844034867042534
NC_018683,1550579,35,C,1,9.466487620758725e-09,0.008874837048349836
NC_018683,217589,50,F,u,9.466487620758725e-09,0.0005281537742798956
NC_018683,28702,50,F,u,9.466773210311677e-09,0.009527092627500221
NC_018683,16629,64,Q,2,9.466773210311677e-09,0.0051257850217696355
NC_018683,95437,64,Q,2,9.466773210311677e-09,7.848025178109048e-05
NC_018683,605462,64,Q,2,9.466773210311677e-09,0.00012637477276172766
NC_018683,1268613,69,Q,u,9.466773210311677e-09,0.00023526666037052308
NC_018683,316131,69,Q,u,9.466773210311677e-09,0.006532213753124204
NC_018683,90096,71,Q,u,9.466773210311677e-09,0.005224688320776768
NC_018683,154021,71,Q,u,9.466773210311677e-09,0.007273783789703473
NC_018683,1085719,72,Q,u,9.466773210311677e-09,6.973653867724738e-05
NC_018683,925459,72,Q,u,9.466773210311677e-09,0.00030106508158604455
NC_018683,868024,72,Q,u,9.466773210311677e-09,0.0005659269652750125
NC_018683,36340,72,Q,u,9.466773210311677e-09,0.0034014209922654487
NC_018701,686112,20,Q,2,9.466773210311677e-09,0.00012010480644666784
NC_018701,132757,20,Q,2,9.466773210311677e-09,0.00661394208481986
NC_018701,1066860,21,Q,2,9.466773210311677e-09,0.0041168058659314215
NC_018701,360956,24,Q,2,9.466773210311677e-09,0.0007436359683872943
NC_018701,13919,24,Q,2,9.466773210311677e-09,0.007119678579270965
NC_018701,788811,24,Q,2,9.466773210311677e-09,8.362967088690634e-05
NC_018701,112626,24,Q,2,9.466773210311677e-09,0.005130508219020854
NC_018701,992521,25,Q,2,9.466773210311677e-09,4.099778444213287e-48
NC_018701,111424,31,V,2,9.466773210311677e-09,0.00037261504615810113
NC_018701,23452,31,V,2,9.466773210311677e-09,0.006838492700433132
NC_018701,2848,31,V,2,9.466773210311677e-09,0.0009231247343581248
NC_018701,52785,31,V,2,9.466773210311677e-09,0.009646291633500774
NC_018701,17236,31,V,2,9.466773210311677e-09,0.007703008687861493
NC_018701,151267,35,C,1,9.466773210311677e-09,0.006101833988311204
NC_018701,661231,35,C,1,9.466773210311677e-09,0.000844034867042534
NC_018701,9320,50,F,u,9.466773210311677e-09,0.00495519086841725
NC_018701,215982,50,F,u,9.466773210311677e-09,0.0008345654234813738
NC_018701,210946,60,Q,1,9.466773210311677e-09,0.00876920832903538
NC_018701,648885,60,Q,1,9.466773210311677e-09,0.008028980214126093
NC_018701,154938,64,Q,2,9.466773210311677e-09,0.0004248742272238701
NC_018701,33230,64,Q,2,9.466773210311677e-09,0.005682774037756593
NC_018701,9357,64,Q,2,9.466773210311677e-09,0.0005737997935877419
NC_018701,186249,64,Q,2,9.466773210311677e-09,0.001855497560421813
NC_018701,787355,64,Q,2,9.468064236924963e-09,0.008553825527132863
NC_018701,510226,69,Q,u,9.468064236924963e-09,0.0019092393981595386
NC_018701,722659,69,Q,u,9.468064236924963e-09,0.0005463367158366803
NC_018701,286124,69,Q,u,9.468064236924963e-09,0.007491355168966014
NC_018701,65694,69,Q,u,9.468064236924963e-09,0.009374764951075242
NC_018701,52296,71,Q,u,9.468064236924963e-09,0.0006424811461881852
NC_018701,411808,71,Q,u,9.468064236924963e-09,0.0003867767748308522
NC_018701,233293,71,Q,u,9.468064236924963e-09,0.007981056543691448
NC_018701,420575,72,Q,u,9.468064236924963e-09,0.0009002443153706643
NC_018701,178014,72,Q,u,9.468064236924963e-09,0.0010362400839024845
NC_018701,9819,72,Q,u,9.470139904581558e-09,0.007499984877041308
NC_018701,629079,72,Q,u,9.470139904581558e-09,0.008359116686676195
NC_018701,144268,108,V,u,9.470297389827634e-09,0.004157769295133701
NC_017327,563392,13,P,5,9.470297389827634e-09,0.0026005211347069155
NC_017327,24788,20,Q,2,9.470297389827634e-09,0.0002166009652596798
NC_017327,956672,21,Q,2,9.470297389827634e-09,2.8771359770848318e-68
NC_017327,386915,21,Q,2,9.470297389827634e-09,0.002727472545309641
NC_017327,481631,21,Q,2,9.470297389827634e-09,0.0007671148458912649
NC_017327,126874,24,Q,2,9.470297389827634e-09,0.008090221043135603
NC_017327,1139676,24,Q,2,9.470297389827634e-09,0.0003049020804276846
NC_017327,109778,25,Q,2,9.472376164125363e-09,0.008064183242337972
NC_017327,892146,25,Q,2,9.472376164125363e-09,0.008694815835848297
NC_017327,37727,27,Q,u,9.472376164125363e-09,0.003234896482405021
NC_017327,796936,27,Q,u,9.47341592874456e-09,0.009385564263479678
NC_017327,300295,31,V,2,9.474154554465751e-09,0.009507369823287034
NC_017327,427587,31,V,2,9.474154554465751e-09,3.196394595475749e-05
NC_017327,1553340,31,V,2,9.474154554465751e-09,0.0008469551003580177
NC_017327,548327,31,V,2,9.474154554465751e-09,0.008334132248333258
NC_017327,1219189,35,C,1,9.474154554465751e-09,0.001993243642992126
NC_017327,158414,50,F,u,9.474154554465751e-09,0.000857749330369266
NC_017327,31596,50,F,u,9.474481839581723e-09,0.009527092627500221
NC_017327,225969,50,F,u,9.474481839581723e-09,0.0008108870928742857
NC_017327,1199713,56,P,5,9.474481839581723e-09,0.007811966777800916
NC_017327,758815,64,Q,2,9.474481839581723e-09,5.15537650163367e-05
NC_017327,272930,64,Q,2,9.474481839581723e-09,0.006597211201224596
NC_017327,312211,64,Q,2,9.474481839581723e-09,7.848025178109048e-05
NC_017327,16667,64,Q,2,9.474481839581723e-09,0.009331691818697505
NC_017327,492671,69,Q,u,9.474481839581723e-09,0.009212136992593857
NC_017327,1518587,69,Q,u,9.474481839581723e-09,0.009186718051154936
NC_017327,520013,69,Q,u,9.474481839581723e-09,0.00027967934102659446
NC_017327,807795,69,Q,u,9.474481839581723e-09,0.00427228668542616
NC_017327,824861,71,Q,u,9.474481839581723e-09,0.004670467858598764
NC_017327,606608,71,Q,u,9.474481839581723e-09,7.977381977491765e-05
NC_017327,179501,71,Q,u,9.474481839581723e-09,0.0004980356000926651
NC_017327,674556,71,Q,u,9.474481839581723e-09,0.0068117764641966345
NC_017327,99247,71,Q,u,9.474481839581723e-09,0.008866666784476838
NC_017327,373980,72,Q,u,9.474481839581723e-09,0.0028376601915703122
NC_017327,704094,72,Q,u,9.474481839581723e-09,0.00034495336647827617
NC_017327,39235,72,Q,u,9.474481839581723e-09,0.0034014209922654487
NC_017327,192314,73,Q,u,9.474481839581723e-09,2.972079264019458e-34
NC_017326,688366,20,Q,2,9.474481839581723e-09,0.00012010480644666784
NC_017326,138710,20,Q,2,9.474481839581723e-09,0.00661394208481986
NC_017326,365722,24,Q,2,9.474481839581723e-09,0.0007436359683872943
NC_017326,13593,24,Q,2,9.474481839581723e-09,0.007119678579270965
NC_017326,791063,24,Q,2,9.474481839581723e-09,8.362967088690634e-05
NC_017326,77750,24,Q,2,9.474481839581723e-09,0.009295235293256056
NC_017326,112448,24,Q,2,9.474481839581723e-09,0.00451294860528461
NC_017326,760646,25,Q,2,9.474481839581723e-09,0.0051767880903337785
NC_017326,677024,27,Q,u,9.474481839581723e-09,0.007419256531207506
NC_017326,229141,31,V,2,9.474481839581723e-09,0.000409883454401498
NC_017326,16917,31,V,2,9.474481839581723e-09,0.002308662175733884
NC_017326,53641,31,V,2,9.474481839581723e-09,0.004226300641094523
NC_017326,680236,35,C,1,9.474481839581723e-09,0.004649009008015389
NC_017326,130189,50,F,u,9.474481839581723e-09,0.005101059481259933
NC_017326,1414727,50,F,u,9.474481839581723e-09,0.0007674681966887999
NC_017326,216883,60,Q,1,9.474481839581723e-09,0.00574990127107616
NC_017326,32919,64,Q,2,9.474481839581723e-09,0.005682774037756593
NC_017326,947737,64,Q,2,9.474481839581723e-09,3.085747513306272e-05
NC_017326,9362,64,Q,2,9.474481839581723e-09,0.006569924634661804
NC_017326,192158,64,Q,2,9.474481839581723e-09,0.001855497560421813
NC_017326,724910,69,Q,u,9.474481839581723e-09,0.0005463367158366803
NC_017326,290877,69,Q,u,9.474481839581723e-09,0.007491355168966014
NC_017326,119097,69,Q,u,9.474481839581723e-09,0.005707690135372688
NC_017326,41084,71,Q,u,9.474481839581723e-09,0.00954465835433642
NC_017326,414301,71,Q,u,9.474481839581723e-09,0.0003867767748308522
NC_017326,235205,71,Q,u,9.474481839581723e-09,0.009789497226536764
NC_017326,183932,72,Q,u,9.474481839581723e-09,0.002912462804851361
NC_017326,960171,72,Q,u,9.474481839581723e-09,0.00811447427344322
NC_017326,1399896,72,Q,u,9.474481839581723e-09,0.002219015764965314
NC_017326,150221,108,V,u,9.474481839581723e-09,0.004274254599247251
NC_021209,88318,20,Q,2,9.474481839581723e-09,1.087577934325897e-17
NC_021209,60207,24,Q,2,9.474481839581723e-09,0.009052330209151823
NC_021209,66317,50,F,u,9.474481839581723e-09,0.008542016139958772
NC_007182,12184,64,Q,2,9.474481839581723e-09,0.0001547962329490411
NC_007183,12184,64,Q,2,9.474481839581723e-09,0.0001547962329490411
NC_007713,41565,64,Q,2,9.474481839581723e-09,0.00030751081031560535
NC_015595,3140,24,Q,2,9.474481839581723e-09,0.009155042983490076
NC_015595,13999,24,Q,2,9.474481839581723e-09,0.005919164200530636
NC_015595,14125,25,Q,2,9.474481839581723e-09,0.0014742135128332744
NC_015595,35163,27,Q,u,9.474481839581723e-09,0.006970443120795386
NC_015595,100203,31,V,2,9.474481839581723e-09,0.00701391321085545
NC_015595,13462,31,V,2,9.474481839581723e-09,0.0006565387858631384
NC_015595,9004,31,V,2,9.474481839581723e-09,0.002534897410101436
NC_015595,106822,50,F,u,9.474481839581723e-09,0.006086398553155164
NC_015595,48103,64,Q,2,9.474481839581723e-09,0.0007592073216317854
NC_015595,12937,64,Q,2,9.474481839581723e-09,0.0005990462966673965
NC_015595,4644,64,Q,2,9.474481839581723e-09,0.009381243046480515
NC_015595,59708,64,Q,2,9.474481839581723e-09,0.006418896716102089
NC_015595,90880,71,Q,u,9.474481839581723e-09,0.0005576483065449652
NC_015595,4958,72,Q,u,9.474481839581723e-09,0.0003863317378458713
NC_015595,64469,72,Q,u,9.474481839581723e-09,0.007460370355045646
NC_015595,43992,72,Q,u,9.474481839581723e-09,0.008071614051074967
NC_015595,95010,72,Q,u,9.474481839581723e-09,0.008278666499442953
NC_016000,9342,50,F,u,9.474481839581723e-09,0.002957061709351955
NC_016000,7645,50,F,u,9.474481839581723e-09,0.0009161369247902713
NC_016000,9251,50,F,u,9.474481839581723e-09,0.009374764951075242
NC_016000,12959,72,Q,u,9.474481839581723e-09,0.00376236033938121
NC_019376,14820,50,F,u,9.474481839581723e-09,0.0006007038116416642
NC_019376,33326,64,Q,2,9.474481839581723e-09,0.008494941406388299
NC_014007,16529,13,P,5,9.474481839581723e-09,0.007339397129235283
NC_014007,118390,20,Q,2,9.474481839581723e-09,0.0036834975699532977
NC_014007,125631,22,Q,2,9.474481839581723e-09,0.004204945658511367
NC_014007,141608,25,Q,2,9.474481839581723e-09,0.005585478541744038
NC_014007,164198,31,V,2,9.474481839581723e-09,0.0005690630506034688
NC_014007,3281,31,V,2,9.474481839581723e-09,0.009816584011537871
NC_014007,172346,31,V,2,9.474481839581723e-09,0.004552609367682856
NC_014007,70956,50,F,u,9.474481839581723e-09,0.0016231564717212852
NC_014007,59984,50,F,u,9.474481839581723e-09,0.001315407723995082
NC_014007,92212,60,Q,1,9.474481839581723e-09,0.008508644674764889
NC_014007,52714,64,Q,2,9.474481839581723e-09,0.004102611449204972
NC_014007,144,64,Q,2,9.474481839581723e-09,0.009749007122530606
NC_014007,134137,69,Q,u,9.474481839581723e-09,0.003640494570570646
NC_014007,93357,69,Q,u,9.475225832678913e-09,0.0009071109044908368
NC_014007,42609,72,Q,u,9.475225832678913e-09,0.006430731657853297
NC_014007,4256,72,Q,u,9.475225832678913e-09,0.005898755396698057
NC_014005,17530,31,V,2,9.475225832678913e-09,0.0017822162027875356
NC_014005,7459,64,Q,2,9.475225832678913e-09,0.008183901387657075
NC_014009,3474,71,Q,u,9.475225832678913e-09,0.0039944812569017146
NC_015974,25338,24,Q,2,9.475225832678913e-09,0.003636305708071753
NC_015974,26381,24,Q,2,9.475225832678913e-09,0.0019618255562171088
NC_015974,49852,25,Q,2,9.475225832678913e-09,0.0063629775020963
NC_015974,87920,31,V,2,9.475225832678913e-09,0.0050010406850109395
NC_015974,3281,31,V,2,9.475225832678913e-09,0.009816584011537871
NC_015974,50515,31,V,2,9.476618519015182e-09,0.0009794006494830802
NC_015974,54974,31,V,2,9.476618519015182e-09,0.0013575642340625026
NC_015974,28798,50,F,u,9.476618519015182e-09,0.008422875622683861
NC_015974,22277,60,Q,1,9.476618519015182e-09,0.003142392196910666
NC_015974,18220,64,Q,2,9.476618519015182e-09,0.0008473452274189016
NC_015974,74630,64,Q,2,9.476618519015182e-09,0.000244883987117749
NC_015974,144,64,Q,2,9.476618519015182e-09,0.009749007122530606
NC_015974,22189,71,Q,u,9.47710860221493e-09,0.004407175932333491
NC_015974,59020,72,Q,u,9.478162954225558e-09,0.0005078791542222228
NC_015974,93114,72,Q,u,9.47865362075101e-09,0.003751978902672689
NC_015974,4256,72,Q,u,9.47865362075101e-09,0.005898755396698057
NC_006826,208,50,F,u,9.47865362075101e-09,0.0076359027333094565
NC_006826,487,72,Q,u,9.47892900701396e-09,0.0009827892279855876
NC_008247,2287,31,V,2,9.47892900701396e-09,0.0004716940387471328
NC_007353,16809,6,P,11,9.47892900701396e-09,8.856464531111578e-32
NC_007353,34920,24,Q,2,9.47892900701396e-09,0.006051463075567229
NC_007353,37337,24,Q,2,9.47892900701396e-09,0.0027698763851851447
NC_007353,17612,50,F,u,9.47892900701396e-09,0.00771543448226163
NC_007353,5176,69,Q,u,9.47892900701396e-09,0.006401185129761154
NC_007353,40604,69,Q,u,9.47892900701396e-09,0.008092084099856994
NC_007353,20198,72,Q,u,9.482521114057007e-09,0.0032378773046807872
NC_007353,22075,72,Q,u,9.482521114057007e-09,0.0005173213326629639
NC_007353,6616,72,Q,u,9.482521114057007e-09,0.0044214059126746795
NC_022235,125879,20,Q,2,9.482521114057007e-09,0.00032957964960492566
NC_022235,87401,23,Q,2,9.482521114057007e-09,0.008339891251796988
NC_022235,19079,24,Q,2,9.482521114057007e-09,0.005967059765004462
NC_022235,71949,24,Q,2,9.482521114057007e-09,0.0003472644991715955
NC_022235,46680,24,Q,2,9.482521114057007e-09,0.002005674198578177
NC_022235,125150,50,F,u,9.486256584144943e-09,5.417019359471252e-05
NC_022235,20228,50,F,u,9.486683245435291e-09,0.007443211979368906
NC_022235,114380,50,F,u,9.486683245435291e-09,0.009064845108505332
NC_022235,3796,64,Q,2,9.486683245435291e-09,0.007815565149943025
NC_022235,18057,71,Q,u,9.486683245435291e-09,0.005074115955861617
NC_022235,42033,72,Q,u,9.487741678201247e-09,0.002048615185742176
NC_022235,116608,72,Q,u,9.487741678201247e-09,0.00937260658017375
NC_008308,31235,21,Q,2,9.488237362819777e-09,0.0017789362610841227
NC_008308,7963,24,Q,2,9.48840484066598e-09,0.0043909691684604285
NC_008308,170328,27,Q,u,9.48840484066598e-09,0.00027596905579748175
NC_008308,130530,31,V,2,9.48840484066598e-09,0.0036046274670790213
NC_008308,249783,31,V,2,9.48840484066598e-09,0.0007227038822447544
NC_008308,11983,31,V,2,9.48840484066598e-09,0.007562412934373106
NC_008308,132546,31,V,2,9.48840484066598e-09,0.008860544023018464
NC_008308,2699,31,V,2,9.48840484066598e-09,0.007263741624508438
NC_008308,177717,50,F,u,9.48840484066598e-09,0.009728824915191128
NC_008308,46940,50,F,u,9.48840484066598e-09,0.008422875622683861
NC_008308,139401,64,Q,2,9.48840484066598e-09,3.6388184468361604e-05
NC_008308,54599,64,Q,2,9.48840484066598e-09,0.0024949416189083517
NC_008308,198713,64,Q,2,9.48840484066598e-09,0.0005859497694054327
NC_008308,167818,71,Q,u,9.48840484066598e-09,0.00011396208536253233
NC_008308,72107,71,Q,u,9.48840484066598e-09,0.007522468670692484
NC_008308,3496,72,Q,u,9.48840484066598e-09,0.009641850374753298
NC_020542,13308,24,Q,2,9.48840484066598e-09,0.003636305708071753
NC_020542,17835,24,Q,2,9.48840484066598e-09,0.0007446640494542668
NC_020542,14351,24,Q,2,9.48840484066598e-09,0.0052621156374874295
NC_020542,129829,31,V,2,9.48840484066598e-09,0.007765338425093458
NC_020542,17731,50,F,u,9.48840484066598e-09,0.0007374972201767247
NC_020542,16556,50,F,u,9.48840484066598e-09,0.007761763177887776
NC_020542,8529,50,F,u,9.48840484066598e-09,0.0007383467841838925
NC_020542,19341,50,F,u,9.48840484066598e-09,0.008422875622683861
NC_020542,130349,51,P,13,9.48840484066598e-09,0.007023609986810338
NC_020542,27000,64,Q,2,9.48840484066598e-09,0.0024258301399454557
NC_020542,4225,64,Q,2,9.48840484066598e-09,0.0009807546765978497
NC_020542,272664,69,Q,u,9.48840484066598e-09,0.009566661064215368
NC_020542,21779,71,Q,u,9.48840484066598e-09,0.007889698144898212
NC_020542,94668,72,Q,u,9.48840484066598e-09,0.00032798983751899865
NC_020542,46542,72,Q,u,9.48840484066598e-09,0.00856565124085362
NC_020542,88742,72,Q,u,9.48840484066598e-09,0.0006659787741156843
NC_020542,127487,72,Q,u,9.48840484066598e-09,0.0019030946470014168
NC_020562,167492,20,Q,2,9.48840484066598e-09,0.0007233698237494346
NC_020562,63657,21,Q,2,9.48840484066598e-09,0.009726585028355323
NC_020562,91422,24,Q,2,9.48840484066598e-09,0.00645892717234421
NC_020562,121210,24,Q,2,9.48840484066598e-09,0.0007446640494542668
NC_020562,63844,24,Q,2,9.48840484066598e-09,0.007398784663774498
NC_020562,20143,27,Q,u,9.48840484066598e-09,0.005422010917025834
NC_020562,96001,31,V,2,9.48840484066598e-09,0.007193833595274073
NC_020562,101238,31,V,2,9.48840484066598e-09,0.006962422719384707
NC_020562,138023,35,C,1,9.48840484066598e-09,0.008514524268787821
NC_020562,121106,50,F,u,9.48840484066598e-09,0.0007374972201767247
NC_020562,52834,50,F,u,9.48840484066598e-09,0.006128587452425736
NC_020562,52762,50,F,u,9.48840484066598e-09,0.0008899393039069857
NC_020562,52953,64,Q,2,9.48840484066598e-09,0.005339005738903622
NC_020562,78669,64,Q,2,9.48840484066598e-09,0.002354292329661587
NC_020562,168659,64,Q,2,9.48840484066598e-09,0.008811713894119286
NC_020562,43219,69,Q,u,9.48840484066598e-09,0.0006911310229556187
NC_020562,128471,71,Q,u,9.48840484066598e-09,0.008842201094926859
NC_020562,88832,72,Q,u,9.48840484066598e-09,0.0030666229934735445
NC_020562,150636,72,Q,u,9.48840484066598e-09,0.0002659869855997159
NC_020543,46452,31,V,2,9.48840484066598e-09,0.009052330209151823
